torneo,fecha,date,local,visitante,resultado
Apertura 04,15,13/11/2004,Olimpo,Arsenal,1 - 0
Apertura 04,15,13/11/2004,Vélez,Argentinos,1 - 1
Apertura 04,15,13/11/2004,HTA,Colón,2 - 3
Apertura 04,15,13/11/2004,Lanús,Quilmes,1 - 0
Apertura 04,15,13/11/2004,Boca,Estudiantes LP,0 - 0
Apertura 04,15,13/11/2004,Central,Banfield,3 - 1
Apertura 04,15,13/11/2004,Gimnasia LP,River,0 - 0
Apertura 04,16,19/11/2004,Instituto,Vélez,1 - 0
Apertura 04,16,20/11/2004,Quilmes,San Lorenzo,1 - 1
Apertura 04,16,20/11/2004,Racing,Colón,2 - 1
Apertura 04,16,21/11/2004,Argentinos,Central,0 - 2
Apertura 04,16,21/11/2004,Estudiantes LP,Gimnasia LP,0 - 0
Apertura 04,16,21/11/2004,Newell's,Olimpo,1 - 1
Apertura 04,16,21/11/2004,Almagro,Lanús,2 - 2
Apertura 04,16,21/11/2004,Banfield,HTA,3 - 1
Apertura 04,16,21/11/2004,River,Independiente,3 - 0
Apertura 04,16,21/11/2004,Arsenal,Boca,1 - 0
Apertura 04,17,26/11/2004,Independiente,Estudiantes LP,2 - 2
Apertura 04,17,27/11/2004,Lanús,Racing,2 - 3
Apertura 04,17,27/11/2004,Central,Instituto,0 - 0
Apertura 04,17,27/11/2004,Colón,Banfield,1 - 1
Apertura 04,17,27/11/2004,San Lorenzo,Almagro,1 - 1
Apertura 04,17,28/11/2004,Olimpo,Quilmes,4 - 2
Apertura 04,17,28/11/2004,Gimnasia LP,Arsenal,0 - 3
Apertura 04,17,28/11/2004,HTA,Argentinos,3 - 1
Apertura 04,17,28/11/2004,Boca,Newell's,1 - 3
Apertura 04,17,28/11/2004,Vélez,River,1 - 0
Apertura 04,18,03/12/2004,Racing,Banfield,4 - 0
Apertura 04,18,04/12/2004,Arsenal,Independiente,2 - 1
Apertura 04,18,04/12/2004,Argentinos,Colón,3 - 1
Apertura 04,18,04/12/2004,Lanús,San Lorenzo,2 - 3
Apertura 04,18,05/12/2004,Estudiantes LP,Vélez,0 - 2
Apertura 04,18,05/12/2004,Newell's,Gimnasia LP,2 - 0
Apertura 04,18,05/12/2004,Almagro,Olimpo,1 - 1
Apertura 04,18,05/12/2004,River,Central,2 - 0
Apertura 04,18,05/12/2004,Instituto,HTA,2 - 2
Apertura 04,18,05/12/2004,Quilmes,Boca,0 - 1
Apertura 04,19,10/12/2004,Banfield,Argentinos,0 - 2
Apertura 04,19,10/12/2004,Colón,Instituto,2 - 1
Apertura 04,19,11/12/2004,Central,Estudiantes LP,2 - 1
Apertura 04,19,11/12/2004,Gimnasia LP,Quilmes,0 - 0
Apertura 04,19,12/12/2004,San Lorenzo,Racing,4 - 1
Apertura 04,19,12/12/2004,Boca,Almagro,1 - 1
Apertura 04,19,12/12/2004,Olimpo,Lanús,2 - 0
Apertura 04,19,12/12/2004,Independiente,Newell's,2 - 0
Apertura 04,19,12/12/2004,Vélez,Arsenal,1 - 1
Apertura 04,19,12/12/2004,HTA,River,0 - 0
Clausura 05,1,11/02/2005,Olimpo,San Lorenzo,3 - 0
Clausura 05,1,11/02/2005,Argentinos,Racing,1 - 0
Clausura 05,1,12/02/2005,Vélez,Newell's,0 - 0
Clausura 05,1,12/02/2005,Gimnasia LP,Almagro,2 - 1
Clausura 05,1,13/02/2005,Colón,River,2 - 3
Clausura 05,1,13/02/2005,HTA,Estudiantes LP,0 - 1
Clausura 05,1,13/02/2005,Central,Arsenal,2 - 1
Clausura 05,1,13/02/2005,Independiente,Quilmes,0 - 0
Clausura 05,1,13/02/2005,Boca,Lanús,2 - 2
Clausura 05,1,23/03/2005,Banfield,Instituto,1 - 0
Clausura 05,2,18/02/2005,Racing,Olimpo,2 - 0
Clausura 05,2,18/02/2005,Quilmes,Vélez,2 - 0
Clausura 05,2,19/02/2005,Lanús,Gimnasia LP,3 - 0
Clausura 05,2,19/02/2005,Almagro,Independiente,2 - 2
Clausura 05,2,20/02/2005,Arsenal,HTA,1 - 1
Clausura 05,2,20/02/2005,Estudiantes LP,Colón,3 - 1
Clausura 05,2,20/02/2005,Instituto,Argentinos,3 - 2
Clausura 05,2,20/02/2005,Newell's,Central,0 - 0
Clausura 05,2,20/02/2005,San Lorenzo,Boca,3 - 0
Clausura 05,2,20/02/2005,River,Banfield,1 - 0
Clausura 05,3,25/02/2005,Vélez,Almagro,0 - 0
Clausura 05,3,25/02/2005,Independiente,Lanús,0 - 1
Clausura 05,3,26/02/2005,Instituto,Racing,0 - 1
Clausura 05,3,26/02/2005,Colón,Arsenal,0 - 2
Clausura 05,3,27/02/2005,Central,Quilmes,1 - 0
Clausura 05,3,27/02/2005,Banfield,Estudiantes LP,0 - 0
Clausura 05,3,27/02/2005,Gimnasia LP,San Lorenzo,3 - 1
Clausura 05,3,27/02/2005,HTA,Newell's,0 - 2
Clausura 05,3,27/02/2005,Boca,Olimpo,3 - 1
Clausura 05,3,27/02/2005,Argentinos,River,3 - 3
Clausura 05,4,04/03/2005,Lanús,Vélez,1 - 2
Clausura 05,4,04/03/2005,Newell's,Colón,1 - 1
Clausura 05,4,05/03/2005,Arsenal,Banfield,2 - 1
Clausura 05,4,05/03/2005,San Lorenzo,Independiente,2 - 4
Clausura 05,4,06/03/2005,Racing,Boca,1 - 0
Clausura 05,4,06/03/2005,Almagro,Central,1 - 4
Clausura 05,4,06/03/2005,Estudiantes LP,Argentinos,1 - 3
Clausura 05,4,06/03/2005,Olimpo,Gimnasia LP,1 - 0
Clausura 05,4,06/03/2005,Quilmes,HTA,3 - 0
Clausura 05,4,06/03/2005,River,Instituto,3 - 1
Clausura 05,5,11/03/2005,Argentinos,Arsenal,1 - 1
Clausura 05,5,12/03/2005,Independiente,Olimpo,1 - 1
Clausura 05,5,12/03/2005,Banfield,Newell's,0 - 1
Clausura 05,5,12/03/2005,Vélez,San Lorenzo,2 - 0
Clausura 05,5,13/03/2005,Instituto,Estudiantes LP,0 - 3
Clausura 05,5,13/03/2005,Central,Lanús,3 - 3
Clausura 05,5,13/03/2005,HTA,Almagro,1 - 1
Clausura 05,5,13/03/2005,Colón,Quilmes,2 - 1
Clausura 05,5,13/03/2005,River,Racing,1 - 0
Clausura 05,5,13/03/2005,Gimnasia LP,Boca,0 - 1
Clausura 05,6,18/03/2005,San Lorenzo,Central,1 - 3
Clausura 05,6,19/03/2005,Newell's,Argentinos,1 - 1
Clausura 05,6,19/03/2005,Racing,Gimnasia LP,2 - 1
Clausura 05,6,20/03/2005,Arsenal,Instituto,2 - 1
Clausura 05,6,20/03/2005,Estudiantes LP,River,2 - 1
Clausura 05,6,20/03/2005,Boca,Independiente,2 - 1
Clausura 05,6,20/03/2005,Olimpo,Vélez,1 - 1
Clausura 05,6,20/03/2005,Lanús,HTA,3 - 1
Clausura 05,6,20/03/2005,Almagro,Colón,0 - 5
Clausura 05,6,20/03/2005,Quilmes,Banfield,1 - 0
Clausura 05,7,01/04/2005,HTA,San Lorenzo,2 - 2
Clausura 05,7,02/04/2005,Argentinos,Quilmes,0 - 1
Clausura 05,7,02/04/2005,Independiente,Gimnasia LP,2 - 0
Clausura 05,7,03/04/2005,Estudiantes LP,Racing,2 - 2
Clausura 05,7,03/04/2005,Banfield,Almagro,4 - 1
Clausura 05,7,03/04/2005,Colón,Lanús,4 - 0
Clausura 05,7,03/04/2005,Instituto,Newell's,4 - 3
Clausura 05,7,03/04/2005,Central,Olimpo,1 - 0
Clausura 05,7,03/04/2005,Vélez,Boca,2 - 0
Clausura 05,7,03/04/2005,River,Arsenal,2 - 0
Clausura 05,8,08/04/2005,Arsenal,Estudiantes LP,0 - 0
Clausura 05,8,09/04/2005,Lanús,Banfield,2 - 4
Clausura 05,8,09/04/2005,Quilmes,Instituto,1 - 2
Clausura 05,8,09/04/2005,Gimnasia LP,Vélez,2 - 4
Clausura 05,8,10/04/2005,Almagro,Argentinos,2 - 0
Clausura 05,8,10/04/2005,Newell's,River,4 - 2
Clausura 05,8,10/04/2005,Racing,Independiente,3 - 1
Clausura 05,8,10/04/2005,Boca,Central,4 - 1
Clausura 05,8,10/04/2005,Olimpo,HTA,3 - 1
Clausura 05,8,10/04/2005,San Lorenzo,Colón,0 - 0
Clausura 05,9,15/04/2005,Central,Gimnasia LP,2 - 1
Clausura 05,9,16/04/2005,Argentinos,Lanús,0 - 2
Clausura 05,9,16/04/2005,Racing,Arsenal,1 - 0
Clausura 05,9,17/04/2005,Banfield,San Lorenzo,1 - 0
Clausura 05,9,17/04/2005,Colón,Olimpo,1 - 0
Clausura 05,9,17/04/2005,Estudiantes LP,Newell's,3 - 2
Clausura 05,9,17/04/2005,Instituto,Almagro,3 - 2
Clausura 05,9,17/04/2005,Vélez,Independiente,3 - 1
Clausura 05,9,17/04/2005,River,Quilmes,4 - 0
Clausura 05,9,17/04/2005,HTA,Boca,2 - 4
Clausura 05,10,22/04/2005,San Lorenzo,Argentinos,0 - 2
Clausura 05,10,23/04/2005,Quilmes,Estudiantes LP,1 - 4
Clausura 05,10,23/04/2005,Vélez,Racing,2 - 1
Clausura 05,10,24/04/2005,Newell's,Arsenal,0 - 0
Clausura 05,10,24/04/2005,Gimnasia LP,HTA,2 - 0
Clausura 05,10,24/04/2005,Lanús,Instituto,4 - 3
Clausura 05,10,24/04/2005,Olimpo,Banfield,2 - 0
Clausura 05,10,24/04/2005,Independiente,Central,2 - 0
Clausura 05,10,24/04/2005,Boca,Colón,1 - 1
Clausura 05,10,24/04/2005,Almagro,River,2 - 5
Clausura 05,11,29/04/2005,Argentinos,Olimpo,0 - 0
Clausura 05,11,29/04/2005,HTA,Independiente,0 - 1
Clausura 05,11,29/04/2005,Racing,Newell's,3 - 3
Clausura 05,11,30/04/2005,Arsenal,Quilmes,2 - 1
Clausura 05,11,30/04/2005,Instituto,San Lorenzo,1 - 1
Clausura 05,11,30/04/2005,Colón,Gimnasia LP,1 - 2
Clausura 05,11,30/04/2005,Estudiantes LP,Almagro,3 - 2
Clausura 05,11,30/04/2005,Central,Vélez,1 - 1
Clausura 05,11,30/04/2005,River,Lanús,1 - 1
Clausura 05,11,30/04/2005,Banfield,Boca,3 - 2
Clausura 05,12,06/05/2005,Independiente,Colón,2 - 3
Clausura 05,12,07/05/2005,Quilmes,Newell's,2 - 0
Clausura 05,12,07/05/2005,Vélez,HTA,2 - 0
Clausura 05,12,08/05/2005,Boca,Argentinos,1 - 2
Clausura 05,12,08/05/2005,Olimpo,Instituto,1 - 1
Clausura 05,12,08/05/2005,San Lorenzo,River,3 - 1
Clausura 05,12,08/05/2005,Lanús,Estudiantes LP,0 - 0
Clausura 05,12,08/05/2005,Central,Racing,0 - 2
Clausura 05,12,08/05/2005,Almagro,Arsenal,1 - 2
Clausura 05,12,08/05/2005,Gimnasia LP,Banfield,0 - 2
Clausura 05,13,13/05/2005,Estudiantes LP,San Lorenzo,0 - 1
Clausura 05,13,14/05/2005,Arsenal,Lanús,2 - 2
Clausura 05,13,14/05/2005,Instituto,Boca,3 - 1
Clausura 05,13,14/05/2005,River,Olimpo,0 - 2
Clausura 05,13,14/05/2005,Banfield,Independiente,1 - 1
Clausura 05,13,15/05/2005,Argentinos,Gimnasia LP,1 - 2
Clausura 05,13,15/05/2005,Colón,Vélez,1 - 1
Clausura 05,13,15/05/2005,HTA,Central,2 - 2
Clausura 05,13,15/05/2005,Racing,Quilmes,2 - 1
Clausura 05,13,15/05/2005,Newell's,Almagro,2 - 1
Clausura 05,14,20/05/2005,San Lorenzo,Arsenal,1 - 2
Clausura 05,14,20/05/2005,Lanús,Newell's,0 - 0
Clausura 05,14,21/05/2005,HTA,Racing,0 - 0
Clausura 05,14,21/05/2005,Vélez,Banfield,2 - 0
Clausura 05,14,22/05/2005,Independiente,Argentinos,3 - 2
Clausura 05,14,22/05/2005,Gimnasia LP,Instituto,0 - 0
Clausura 05,14,22/05/2005,Boca,River,2 - 1
Clausura 05,14,22/05/2005,Olimpo,Estudiantes LP,0 - 2
Clausura 05,14,22/05/2005,Almagro,Quilmes,2 - 0
Clausura 05,14,22/05/2005,Central,Colón,0 - 0
Clausura 05,15,27/05/2005,Instituto,Independiente,0 - 0
Clausura 05,15,28/05/2005,Newell's,San Lorenzo,1 - 1
Clausura 05,15,28/05/2005,Arsenal,Olimpo,3 - 0
Clausura 05,15,28/05/2005,Banfield,Central,3 - 0
Clausura 05,15,29/05/2005,Estudiantes LP,Boca,0 - 0
Clausura 05,15,29/05/2005,River,Gimnasia LP,1 - 2
Clausura 05,15,29/05/2005,Argentinos,Vélez,0 - 3
Clausura 05,15,29/05/2005,Colón,HTA,3 - 0
Clausura 05,15,29/05/2005,Racing,Almagro,1 - 1
Clausura 05,15,29/05/2005,Quilmes,Lanús,0 - 0
Clausura 05,16,10/06/2005,Central,Argentinos,1 - 1
Clausura 05,16,11/06/2005,Boca,Arsenal,1 - 3
Clausura 05,16,11/06/2005,Olimpo,Newell's,1 - 0
Clausura 05,16,11/06/2005,San Lorenzo,Quilmes,2 - 0
Clausura 05,16,11/06/2005,Lanús,Almagro,6 - 0
Clausura 05,16,12/06/2005,HTA,Banfield,0 - 2
Clausura 05,16,12/06/2005,Vélez,Instituto,2 - 3
Clausura 05,16,12/06/2005,Independiente,River,1 - 1
Clausura 05,16,12/06/2005,Gimnasia LP,Estudiantes LP,4 - 1
Clausura 05,16,12/06/2005,Colón,Racing,2 - 2
Clausura 05,17,17/06/2005,Almagro,San Lorenzo,3 - 1
Clausura 05,17,18/06/2005,Arsenal,Gimnasia LP,1 - 2
Clausura 05,17,18/06/2005,Estudiantes LP,Independiente,2 - 2
Clausura 05,17,19/06/2005,Quilmes,Olimpo,1 - 1
Clausura 05,17,19/06/2005,Newell's,Boca,1 - 0
Clausura 05,17,19/06/2005,River,Vélez,0 - 1
Clausura 05,17,19/06/2005,Instituto,Central,1 - 2
Clausura 05,17,19/06/2005,Argentinos,HTA,5 - 1
Clausura 05,17,19/06/2005,Banfield,Colón,0 - 0
Clausura 05,17,19/06/2005,Racing,Lanús,2 - 0
Clausura 05,18,25/06/2005,Gimnasia LP,Newell's,1 - 0
Clausura 05,18,25/06/2005,San Lorenzo,Lanús,3 - 1
Clausura 05,18,26/06/2005,HTA,Instituto,1 - 4
Clausura 05,18,26/06/2005,Central,River,3 - 0
Clausura 05,18,26/06/2005,Vélez,Estudiantes LP,3 - 0
Clausura 05,18,26/06/2005,Boca,Quilmes,0 - 0
Clausura 05,18,26/06/2005,Olimpo,Almagro,1 - 0
Clausura 05,18,26/06/2005,Colón,Argentinos,3 - 3
Clausura 05,18,26/06/2005,Banfield,Racing,1 - 0
Clausura 05,18,28/06/2005,Independiente,Arsenal,4 - 2
Clausura 05,19,02/07/2005,Racing,San Lorenzo,0 - 1
Clausura 05,19,02/07/2005,Quilmes,Gimnasia LP,1 - 1
Clausura 05,19,02/07/2005,Newell's,Independiente,1 - 1
Clausura 05,19,03/07/2005,Lanús,Olimpo,5 - 0
Clausura 05,19,03/07/2005,Almagro,Boca,3 - 2
Clausura 05,19,03/07/2005,Arsenal,Vélez,1 - 1
Clausura 05,19,03/07/2005,Estudiantes LP,Central,1 - 1
Clausura 05,19,03/07/2005,River,HTA,1 - 0
Clausura 05,19,03/07/2005,Instituto,Colón,2 - 0
Clausura 05,19,03/07/2005,Argentinos,Banfield,1 - 2
Apertura 05,1,05/08/2005,Racing,Banfield,0 - 0
Apertura 05,1,06/08/2005,Quilmes,Newell's,1 - 1
Apertura 05,1,06/08/2005,San Lorenzo,Vélez,3 - 2
Apertura 05,1,06/08/2005,Central,Olimpo,1 - 1
Apertura 05,1,07/08/2005,River,Tiro Federal,2 - 0
Apertura 05,1,07/08/2005,Gimnasia LP,Colón,1 - 0
Apertura 05,1,07/08/2005,Boca,Gimnasia (J),4 - 1
Apertura 05,1,07/08/2005,Lanús,Independiente,2 - 4
Apertura 05,1,02/09/2005,Instituto,Estudiantes LP,0 - 0
Apertura 05,1,02/09/2005,Argentinos,Arsenal,0 - 0
Apertura 05,2,12/08/2005,Vélez,Argentinos,0 - 1
Apertura 05,2,13/08/2005,Arsenal,Gimnasia LP,1 - 1
Apertura 05,2,13/08/2005,Colón,Racing,0 - 2
Apertura 05,2,13/08/2005,Newell's,Tiro Federal,2 - 1
Apertura 05,2,14/08/2005,Banfield,Quilmes,0 - 0
Apertura 05,2,14/08/2005,Boca,Central,2 - 2
Apertura 05,2,14/08/2005,Gimnasia (J),River,0 - 0
Apertura 05,2,14/08/2005,Independiente,Instituto,3 - 0
Apertura 05,2,14/08/2005,Estudiantes LP,San Lorenzo,0 - 1
Apertura 05,2,14/08/2005,Olimpo,Lanús,1 - 1
Apertura 05,3,19/08/2005,Argentinos,Estudiantes LP,2 - 1
Apertura 05,3,20/08/2005,Tiro Federal,Banfield,0 - 1
Apertura 05,3,20/08/2005,Gimnasia LP,Vélez,0 - 6
Apertura 05,3,20/08/2005,Racing,Arsenal,3 - 1
Apertura 05,3,21/08/2005,Quilmes,Colón,4 - 2
Apertura 05,3,21/08/2005,River,Newell's,2 - 1
Apertura 05,3,21/08/2005,Lanús,Boca,1 - 1
Apertura 05,3,21/08/2005,Central,Gimnasia (J),3 - 2
Apertura 05,3,21/08/2005,San Lorenzo,Independiente,1 - 1
Apertura 05,3,21/08/2005,Instituto,Olimpo,0 - 0
Apertura 05,4,26/08/2005,Central,Lanús,4 - 0
Apertura 05,4,26/08/2005,Gimnasia (J),Newell's,2 - 0
Apertura 05,4,27/08/2005,Olimpo,San Lorenzo,1 - 1
Apertura 05,4,27/08/2005,Independiente,Argentinos,1 - 1
Apertura 05,4,28/08/2005,Estudiantes LP,Gimnasia LP,1 - 0
Apertura 05,4,28/08/2005,Colón,Tiro Federal,4 - 3
Apertura 05,4,28/08/2005,Banfield,River,4 - 1
Apertura 05,4,28/08/2005,Vélez,Racing,1 - 0
Apertura 05,4,28/08/2005,Arsenal,Quilmes,1 - 3
Apertura 05,4,28/08/2005,Boca,Instituto,3 - 0
Apertura 05,5,06/09/2005,Newell's,Banfield,2 - 2
Apertura 05,5,06/09/2005,Quilmes,Vélez,1 - 1
Apertura 05,5,06/09/2005,Argentinos,Olimpo,1 - 0
Apertura 05,5,06/09/2005,Racing,Estudiantes LP,3 - 1
Apertura 05,5,07/09/2005,San Lorenzo,Boca,3 - 2
Apertura 05,5,07/09/2005,River,Colón,3 - 2
Apertura 05,5,07/09/2005,Lanús,Gimnasia (J),2 - 1
Apertura 05,5,07/09/2005,Gimnasia LP,Independiente,3 - 0
Apertura 05,5,07/09/2005,Instituto,Central,0 - 0
Apertura 05,5,07/09/2005,Tiro Federal,Arsenal,0 - 2
Apertura 05,6,09/09/2005,Estudiantes LP,Quilmes,2 - 0
Apertura 05,6,10/09/2005,Central,San Lorenzo,0 - 4
Apertura 05,6,10/09/2005,Vélez,Tiro Federal,1 - 0
Apertura 05,6,10/09/2005,Lanús,Instituto,1 - 1
Apertura 05,6,11/09/2005,Independiente,Racing,4 - 0
Apertura 05,6,11/09/2005,Colón,Newell's,1 - 1
Apertura 05,6,11/09/2005,Gimnasia (J),Banfield,1 - 2
Apertura 05,6,11/09/2005,Arsenal,River,1 - 0
Apertura 05,6,11/09/2005,Boca,Argentinos,1 - 0
Apertura 05,6,11/09/2005,Olimpo,Gimnasia LP,2 - 1
Apertura 05,7,16/09/2005,Quilmes,Independiente,1 - 1
Apertura 05,7,17/09/2005,San Lorenzo,Lanús,1 - 1
Apertura 05,7,17/09/2005,Tiro Federal,Estudiantes LP,0 - 1
Apertura 05,7,18/09/2005,Argentinos,Central,1 - 0
Apertura 05,7,18/09/2005,Gimnasia LP,Boca,0 - 2
Apertura 05,7,18/09/2005,Racing,Olimpo,2 - 2
Apertura 05,7,18/09/2005,River,Vélez,0 - 1
Apertura 05,7,18/09/2005,Newell's,Arsenal,1 - 3
Apertura 05,7,18/09/2005,Banfield,Colón,2 - 0
Apertura 05,7,18/09/2005,Instituto,Gimnasia (J),0 - 0
Apertura 05,8,23/09/2005,Vélez,Newell's,1 - 0
Apertura 05,8,24/09/2005,Independiente,Tiro Federal,1 - 0
Apertura 05,8,24/09/2005,Central,Gimnasia LP,0 - 3
Apertura 05,8,25/09/2005,Estudiantes LP,River,1 - 0
Apertura 05,8,25/09/2005,Olimpo,Quilmes,1 - 0
Apertura 05,8,25/09/2005,Gimnasia (J),Colón,2 - 2
Apertura 05,8,25/09/2005,Boca,Racing,2 - 0
Apertura 05,8,25/09/2005,Lanús,Argentinos,1 - 1
Apertura 05,8,25/09/2005,Instituto,San Lorenzo,2 - 0
Apertura 05,8,25/09/2005,Arsenal,Banfield,1 - 1
Apertura 05,9,30/09/2005,Newell's,Estudiantes LP,3 - 2
Apertura 05,9,01/10/2005,Argentinos,Instituto,1 - 0
Apertura 05,9,01/10/2005,Gimnasia LP,Lanús,1 - 0
Apertura 05,9,01/10/2005,Tiro Federal,Olimpo,1 - 1
Apertura 05,9,01/10/2005,Banfield,Vélez,0 - 0
Apertura 05,9,01/10/2005,Colón,Arsenal,0 - 0
Apertura 05,9,01/10/2005,San Lorenzo,Gimnasia (J),1 - 1
Apertura 05,9,02/10/2005,Racing,Central,0 - 1
Apertura 05,9,02/10/2005,Quilmes,Boca,0 - 4
Apertura 05,9,02/10/2005,River,Independiente,3 - 1
Apertura 05,10,04/10/2005,Vélez,Colón,2 - 1
Apertura 05,10,04/10/2005,Estudiantes LP,Banfield,2 - 0
Apertura 05,10,04/10/2005,Lanús,Racing,1 - 0
Apertura 05,10,05/10/2005,Independiente,Newell's,2 - 0
Apertura 05,10,05/10/2005,Olimpo,River,2 - 1
Apertura 05,10,05/10/2005,Boca,Tiro Federal,2 - 1
Apertura 05,10,05/10/2005,Central,Quilmes,2 - 1
Apertura 05,10,05/10/2005,San Lorenzo,Argentinos,1 - 3
Apertura 05,10,07/10/2005,Gimnasia (J),Arsenal,1 - 1
Apertura 05,10,07/10/2005,Instituto,Gimnasia LP,0 - 1
Apertura 05,11,14/10/2005,Argentinos,Gimnasia (J),1 - 2
Apertura 05,11,15/10/2005,Gimnasia LP,San Lorenzo,3 - 2
Apertura 05,11,15/10/2005,Racing,Instituto,2 - 3
Apertura 05,11,16/10/2005,Quilmes,Lanús,0 - 1
Apertura 05,11,16/10/2005,River,Boca,0 - 0
Apertura 05,11,16/10/2005,Newell's,Olimpo,0 - 1
Apertura 05,11,16/10/2005,Banfield,Independiente,2 - 2
Apertura 05,11,16/10/2005,Colón,Estudiantes LP,2 - 1
Apertura 05,11,16/10/2005,Arsenal,Vélez,0 - 1
Apertura 05,11,18/10/2005,Tiro Federal,Central,4 - 0
Apertura 05,12,21/10/2005,Estudiantes LP,Arsenal,3 - 1
Apertura 05,12,21/10/2005,Independiente,Colón,1 - 1
Apertura 05,12,21/10/2005,Olimpo,Banfield,2 - 2
Apertura 05,12,21/10/2005,Lanús,Tiro Federal,0 - 2
Apertura 05,12,28/10/2005,Argentinos,Gimnasia LP,0 - 1
Apertura 05,12,29/10/2005,Boca,Newell's,2 - 1
Apertura 05,12,30/10/2005,Gimnasia (J),Vélez,1 - 2
Apertura 05,12,30/10/2005,Central,River,0 - 3
Apertura 05,12,30/10/2005,Instituto,Quilmes,0 - 0
Apertura 05,12,30/10/2005,San Lorenzo,Racing,2 - 1
Apertura 05,13,06/11/2005,Vélez,Estudiantes LP,0 - 2
Apertura 05,13,06/11/2005,Newell's,Central,2 - 1
Apertura 05,13,07/11/2005,Banfield,Boca,1 - 1
Apertura 05,13,08/11/2005,Gimnasia LP,Gimnasia (J),4 - 1
Apertura 05,13,08/11/2005,Colón,Olimpo,2 - 0
Apertura 05,13,08/11/2005,Arsenal,Independiente,2 - 4
Apertura 05,13,09/11/2005,Racing,Argentinos,3 - 0
Apertura 05,13,09/11/2005,Quilmes,San Lorenzo,2 - 0
Apertura 05,13,09/11/2005,Tiro Federal,Instituto,2 - 1
Apertura 05,13,09/11/2005,River,Lanús,4 - 1
Apertura 05,14,11/11/2005,Central,Banfield,0 - 0
Apertura 05,14,12/11/2005,Argentinos,Quilmes,1 - 2
Apertura 05,14,12/11/2005,Gimnasia LP,Racing,3 - 1
Apertura 05,14,12/11/2005,Gimnasia (J),Estudiantes LP,0 - 1
Apertura 05,14,13/11/2005,Independiente,Vélez,1 - 0
Apertura 05,14,13/11/2005,Olimpo,Arsenal,0 - 0
Apertura 05,14,13/11/2005,Boca,Colón,0 - 1
Apertura 05,14,13/11/2005,Lanús,Newell's,1 - 1
Apertura 05,14,13/11/2005,Instituto,River,1 - 4
Apertura 05,14,13/11/2005,San Lorenzo,Tiro Federal,5 - 3
Apertura 05,15,15/11/2005,Racing,Gimnasia (J),3 - 3
Apertura 05,15,15/11/2005,Quilmes,Gimnasia LP,0 - 1
Apertura 05,15,16/11/2005,Estudiantes LP,Independiente,1 - 1
Apertura 05,15,16/11/2005,Newell's,Instituto,5 - 0
Apertura 05,15,16/11/2005,Banfield,Lanús,1 - 1
Apertura 05,15,17/11/2005,Arsenal,Boca,4 - 1
Apertura 05,15,17/11/2005,Vélez,Olimpo,2 - 0
Apertura 05,15,17/11/2005,Tiro Federal,Argentinos,1 - 4
Apertura 05,15,17/11/2005,River,San Lorenzo,5 - 1
Apertura 05,15,17/11/2005,Colón,Central,2 - 0
Apertura 05,16,19/11/2005,Gimnasia (J),Independiente,1 - 1
Apertura 05,16,19/11/2005,Instituto,Banfield,0 - 0
Apertura 05,16,20/11/2005,Argentinos,River,1 - 0
Apertura 05,16,20/11/2005,Gimnasia LP,Tiro Federal,1 - 1
Apertura 05,16,20/11/2005,Racing,Quilmes,4 - 1
Apertura 05,16,20/11/2005,Olimpo,Estudiantes LP,3 - 0
Apertura 05,16,20/11/2005,Boca,Vélez,2 - 0
Apertura 05,16,20/11/2005,Central,Arsenal,1 - 1
Apertura 05,16,20/11/2005,Lanús,Colón,3 - 1
Apertura 05,16,21/11/2005,San Lorenzo,Newell's,4 - 2
Apertura 05,17,25/11/2005,Banfield,San Lorenzo,5 - 0
Apertura 05,17,26/11/2005,Tiro Federal,Racing,1 - 2
Apertura 05,17,26/11/2005,Vélez,Central,0 - 2
Apertura 05,17,26/11/2005,Arsenal,Lanús,1 - 2
Apertura 05,17,26/11/2005,Colón,Instituto,1 - 1
Apertura 05,17,27/11/2005,Independiente,Olimpo,4 - 0
Apertura 05,17,27/11/2005,River,Gimnasia LP,1 - 3
Apertura 05,17,27/11/2005,Estudiantes LP,Boca,1 - 3
Apertura 05,17,27/11/2005,Quilmes,Gimnasia (J),2 - 2
Apertura 05,17,27/11/2005,Newell's,Argentinos,3 - 0
Apertura 05,18,02/12/2005,Argentinos,Banfield,1 - 1
Apertura 05,18,03/12/2005,Quilmes,Tiro Federal,1 - 2
Apertura 05,18,03/12/2005,San Lorenzo,Colón,1 - 4
Apertura 05,18,03/12/2005,Central,Estudiantes LP,1 - 1
Apertura 05,18,04/12/2005,Gimnasia (J),Olimpo,2 - 1
Apertura 05,18,04/12/2005,Lanús,Vélez,0 - 4
Apertura 05,18,04/12/2005,Instituto,Arsenal,0 - 2
Apertura 05,18,04/12/2005,Racing,River,1 - 1
Apertura 05,18,11/12/2005,Gimnasia LP,Newell's,0 - 0
Apertura 05,18,11/12/2005,Boca,Independiente,2 - 0
Apertura 05,19,09/12/2005,Vélez,Instituto,2 - 2
Apertura 05,19,10/12/2005,Arsenal,San Lorenzo,1 - 2
Apertura 05,19,10/12/2005,Estudiantes LP,Lanús,2 - 2
Apertura 05,19,11/12/2005,Tiro Federal,Gimnasia (J),0 - 0
Apertura 05,19,11/12/2005,River,Quilmes,1 - 1
Apertura 05,19,11/12/2005,Colón,Argentinos,2 - 0
Apertura 05,19,14/12/2005,Independiente,Central,2 - 2
